嚩,※［＃「口＋（糸＋溥のつくり）」、第3水準1-15-28］
嚬,※［＃「口＋陟のつくり＋頁」、第3水準1-15-29］
嚲,※［＃「享＋單」、第4水準2-4-50］
嚲,※［＃「鶉のへん＋單」、第4水準2-4-50］
嚳,※［＃「學」の「子」に代えて「告」、第3水準1-15-30］
嚳,※［＃「學」の「子」に代えて「晧のつくり」、第3水準1-15-30］
囅,※［＃「單＋展」、第4水準2-4-51］
囉,※［＃※は「口＋羅」、第3水準1-15-31、168-12］
囉,※［＃「口＋羅」、第3水準1-15-31］
囷,※［＃「※」は「菌のくさかんむりを除いた形」、第4水準2-4-56、231-4］
囷,※［＃「菌－くさかんむり」、第4水準2-4-56］
圊,※［＃「囗＜倩のつくり」、第3水準1-15-33］
圊,※［＃「囗＜睛のつくり」、第3水準1-15-33］
圩,※［＃「土へん＋于」、第4水準2-4-61］
圯,※［＃「土へん＋巳」、第3水準1-15-36］
圯,※［＃「土＋己」、第3水準1-15-36］
圯,※［＃「土＋巳」、第3水準1-15-36］
坌,※［＃「「分／土」」、第4水準2-4-65］
坌,※［＃「分／土」、第4水準2-4-65］
坌,※［＃「扮のつくり／土」、第4水準2-4-65］
坨,※［＃「土へん＋它」、第4水準2-4-68］
坰,※［＃「土へん＋炯のつくり」、第3水準1-15-39］
坰,※［＃「炯」の「ひへん」に代えて「つちへん」、読みは「けい」、第3水準1-15-39］
坳,※［＃「土へん＋幼」、第4水準2-4-70］
坷,※［＃「土へん＋可」、第3水準1-15-40］
坻,※［＃「土へん＋低のつくり」、第4水準2-4-73］
坼,※［＃「土へん＋斥」、第3水準1-15-41］
坼,※［＃「土＋斥」、第3水準1-15-41］
垜,※［＃「土へん＋朶」、第3水準1-15-42］
垨,※［＃「土へん＋守」、第4水準2-4-80］
埤,※［＃「土へん＋卑」、第3水準1-15-49］
埤,※［＃「土へん＋婢のつくり」、第3水準1-15-49］
埭,※［＃「土へん＋逮のつくり」、第3水準1-15-50］
埭,※［＃「土へん＋隶」、第3水準1-15-50］
埵,※［＃「土へん＋垂」、第3水準1-15-51］
埸,※［＃「土へん＋易」、第4水準2-4-90］
埿,※［＃「泥／土」、第3水準1-15-53］
堞,※［＃「土へん＋喋のつくり」、第4水準2-4-94］
